,time,value
595,2018-07-03 09:41:03,0.0
596,2018-07-03 09:41:06,0.28079499999999996
597,2018-07-03 09:41:09,0.303085
598,2018-07-03 09:41:13,0.319176
599,2018-07-03 09:41:16,185.37020900000002
600,2018-07-03 09:41:19,112.05216599999999
601,2018-07-03 09:41:22,0.33322199999999996
602,2018-07-03 09:41:25,0.0
603,2018-07-03 09:41:31,0.343048
604,2018-07-03 09:41:34,0.329133
605,2018-07-03 09:41:37,0.0
606,2018-07-03 09:41:40,0.32642899999999997
607,2018-07-03 09:41:43,0.0
608,2018-07-03 09:41:46,0.393232
609,2018-07-03 09:41:49,0.397255
610,2018-07-03 09:41:53,0.311922
611,2018-07-03 09:41:56,0.355775
612,2018-07-03 09:41:59,0.317659
613,2018-07-03 09:42:02,0.301568
614,2018-07-03 09:42:05,0.282114
615,2018-07-03 09:42:08,0.297545
616,2018-07-03 09:42:11,0.0
617,2018-07-03 09:42:14,0.384791
618,2018-07-03 09:42:17,0.358875
619,2018-07-03 09:42:20,0.340806
620,2018-07-03 09:42:23,0.300117
621,2018-07-03 09:42:26,0.592915
622,2018-07-03 09:42:29,216.252483
623,2018-07-03 09:42:33,0.395804
624,2018-07-03 09:42:36,0.32821
625,2018-07-03 09:42:39,0.3596
626,2018-07-03 09:42:42,0.0
627,2018-07-03 09:42:45,0.29161
628,2018-07-03 09:42:48,0.373844
629,2018-07-03 09:42:51,0.316076
630,2018-07-03 09:42:54,0.351621
631,2018-07-03 09:42:57,0.363689
632,2018-07-03 09:43:00,0.382285
633,2018-07-03 09:43:05,0.291017
634,2018-07-03 09:43:07,0.283037
635,2018-07-03 09:43:10,0.0
636,2018-07-03 09:43:16,0.330782
637,2018-07-03 09:43:19,0.29438000000000003
638,2018-07-03 09:43:22,0.275981
639,2018-07-03 09:43:25,0.0
640,2018-07-03 09:43:28,0.274992
641,2018-07-03 09:43:31,0.37456999999999996
642,2018-07-03 09:43:34,0.27670700000000004
643,2018-07-03 09:43:37,82.975542
644,2018-07-03 09:43:40,1.569763
645,2018-07-03 09:43:44,239.84984
646,2018-07-03 09:43:47,0.314823
647,2018-07-03 09:43:50,0.332365
648,2018-07-03 09:43:53,0.342454
649,2018-07-03 09:43:56,0.0
650,2018-07-03 09:43:59,0.370679
651,2018-07-03 09:44:02,0.0
652,2018-07-03 09:44:05,0.32155
653,2018-07-03 09:44:08,0.326364
654,2018-07-03 09:44:11,0.377999
655,2018-07-03 09:44:14,0.30948200000000003
656,2018-07-03 09:44:17,0.312515
657,2018-07-03 09:44:20,0.0
658,2018-07-03 09:44:24,0.2926
659,2018-07-03 09:44:27,0.0
660,2018-07-03 09:44:30,0.387033
661,2018-07-03 09:44:33,0.304338
662,2018-07-03 09:44:36,0.0
663,2018-07-03 09:44:39,0.30935
664,2018-07-03 09:44:42,0.338102
665,2018-07-03 09:44:45,0.28495
666,2018-07-03 09:44:48,0.334343
667,2018-07-03 09:44:51,0.347928
668,2018-07-03 09:44:54,0.28007
669,2018-07-03 09:44:57,0.275586
670,2018-07-03 09:45:00,215.093032
671,2018-07-03 09:45:04,59.809928
672,2018-07-03 09:45:07,0.0
673,2018-07-03 09:45:10,0.287522
674,2018-07-03 09:45:13,0.285675
675,2018-07-03 09:45:16,0.373712
676,2018-07-03 09:45:19,0.0
677,2018-07-03 09:45:22,0.317725
678,2018-07-03 09:45:25,0.0
679,2018-07-03 09:45:28,0.313438
680,2018-07-03 09:45:31,0.27387100000000003
681,2018-07-03 09:45:34,0.0
682,2018-07-03 09:45:43,0.337376
683,2018-07-03 09:45:47,0.28429
684,2018-07-03 09:45:50,0.30288699999999996
685,2018-07-03 09:45:53,32.342634000000004
686,2018-07-03 09:45:56,62.936991000000006
687,2018-07-03 09:46:00,0.344894
688,2018-07-03 09:46:02,0.33777199999999996
689,2018-07-03 09:46:05,0.30044699999999996
690,2018-07-03 09:46:08,0.31950500000000004
691,2018-07-03 09:46:11,0.334079
692,2018-07-03 09:46:14,0.331375
693,2018-07-03 09:46:17,0.0
694,2018-07-03 09:46:27,0.282972
695,2018-07-03 09:46:30,0.0
696,2018-07-03 09:46:36,0.296095
697,2018-07-03 09:46:39,0.36177600000000004
698,2018-07-03 09:46:42,0.290621
699,2018-07-03 09:46:45,0.0
700,2018-07-03 09:46:48,0.289236
701,2018-07-03 09:46:51,0.314823
702,2018-07-03 09:46:54,0.385648
703,2018-07-03 09:46:57,0.33117800000000003
704,2018-07-03 09:47:00,0.0
705,2018-07-03 09:47:03,0.272948
706,2018-07-03 09:47:06,13.897521
707,2018-07-03 09:47:10,163.581271
708,2018-07-03 09:47:13,0.338893
709,2018-07-03 09:47:16,0.36171
710,2018-07-03 09:47:19,0.0
711,2018-07-03 09:47:22,0.336783
712,2018-07-03 09:47:25,0.0
713,2018-07-03 09:47:28,0.321418
714,2018-07-03 09:47:31,0.295105
715,2018-07-03 09:47:34,0.281455
716,2018-07-03 09:47:37,0.342586
717,2018-07-03 09:47:40,0.28910399999999997
718,2018-07-03 09:47:43,0.281323
719,2018-07-03 09:47:46,0.0
720,2018-07-03 09:47:50,0.381296
721,2018-07-03 09:47:53,0.30090900000000004
722,2018-07-03 09:47:56,0.0
723,2018-07-03 09:47:59,0.321484
724,2018-07-03 09:48:02,0.346873
725,2018-07-03 09:48:05,0.372525
726,2018-07-03 09:48:08,0.309613
727,2018-07-03 09:48:11,0.34278400000000003
728,2018-07-03 09:48:14,0.310734
729,2018-07-03 09:48:17,0.34575100000000003
730,2018-07-03 09:48:20,0.32445100000000004
731,2018-07-03 09:48:23,0.299656
732,2018-07-03 09:48:26,0.28178400000000003
733,2018-07-03 09:48:29,0.348587
734,2018-07-03 09:48:33,0.352412
735,2018-07-03 09:48:36,82.9793
736,2018-07-03 09:48:39,0.532047
737,2018-07-03 09:48:44,82.855719
738,2018-07-03 09:48:47,0.38822
739,2018-07-03 09:48:48,0.0
740,2018-07-03 09:48:57,0.300051
741,2018-07-03 09:49:00,0.277102
742,2018-07-03 09:49:03,0.0
743,2018-07-03 09:49:06,0.297545
744,2018-07-03 09:49:09,0.290819
745,2018-07-03 09:49:13,0.295699
746,2018-07-03 09:49:17,0.416049
747,2018-07-03 09:49:19,0.0
748,2018-07-03 09:49:22,0.355248
749,2018-07-03 09:49:25,0.0
750,2018-07-03 09:49:28,0.334936
751,2018-07-03 09:49:31,0.292006
752,2018-07-03 09:49:34,0.315021
753,2018-07-03 09:49:37,0.27050799999999997
754,2018-07-03 09:49:40,0.342124
755,2018-07-03 09:49:43,62.571126
756,2018-07-03 09:49:50,236.60447200000002
757,2018-07-03 09:49:53,0.0
758,2018-07-03 09:49:56,0.285016
759,2018-07-03 09:49:59,0.0
760,2018-07-03 09:50:02,0.301106
761,2018-07-03 09:50:05,0.27763000000000004
762,2018-07-03 09:50:08,0.290028
763,2018-07-03 09:50:11,0.0
764,2018-07-03 09:50:14,0.30717300000000003
765,2018-07-03 09:50:17,0.343971
766,2018-07-03 09:50:20,0.29715
767,2018-07-03 09:50:23,0.28791700000000003
768,2018-07-03 09:50:26,0.409718
769,2018-07-03 09:50:29,0.360128
770,2018-07-03 09:50:33,0.302491
771,2018-07-03 09:50:36,0.282378
772,2018-07-03 09:50:39,0.29161
773,2018-07-03 09:50:42,0.35221399999999997
774,2018-07-03 09:50:45,0.314098
775,2018-07-03 09:50:48,0.292863
776,2018-07-03 09:50:51,0.29312699999999997
777,2018-07-03 09:50:54,0.281323
778,2018-07-03 09:50:57,81.36753
779,2018-07-03 09:51:00,0.345488
780,2018-07-03 09:51:03,0.0
781,2018-07-03 09:51:09,0.278685
782,2018-07-03 09:51:12,0.0
783,2018-07-03 09:51:19,0.327946
784,2018-07-03 09:51:22,0.0
785,2018-07-03 09:51:28,0.380768
786,2018-07-03 09:51:31,0.290687
787,2018-07-03 09:51:34,0.34608099999999997
788,2018-07-03 09:51:37,0.367052
789,2018-07-03 09:51:40,0.0
790,2018-07-03 09:52:39,0.29016
791,2018-07-03 09:52:42,0.0
792,2018-07-03 10:00:00,0.0
793,2018-07-03 10:14:45,0.271497
794,2018-07-03 10:14:48,0.0
795,2018-07-03 10:15:28,0.27077199999999996
796,2018-07-03 10:15:31,0.0
797,2018-07-03 10:36:22,0.287654
798,2018-07-03 10:36:25,0.0
799,2018-07-03 10:40:22,0.312977
800,2018-07-03 10:40:25,0.0
801,2018-07-03 10:52:52,0.278685
802,2018-07-03 10:52:55,0.0
803,2018-07-03 11:00:00,0.0
804,2018-07-03 11:02:12,0.293984
805,2018-07-03 11:02:15,0.0
806,2018-07-03 11:03:41,1134.601456
807,2018-07-03 11:03:46,1135.5338570000001
808,2018-07-03 11:03:47,1134.956506
809,2018-07-03 11:03:50,1134.299426
810,2018-07-03 11:03:53,587.1869780000002
811,2018-07-03 11:03:56,0.0
812,2018-07-03 11:03:59,0.271959
813,2018-07-03 11:04:04,0.8202940000000001
814,2018-07-03 11:04:05,44.040614
815,2018-07-03 11:04:09,70.629648
816,2018-07-03 11:04:12,1061.13075
817,2018-07-03 11:04:15,46.723469
818,2018-07-03 11:04:18,370.778666
819,2018-07-03 11:04:21,402.705317
820,2018-07-03 11:04:24,92.411266
821,2018-07-03 11:04:27,830.129457
822,2018-07-03 11:04:30,19.080298000000006
823,2018-07-03 11:04:33,354.677712
824,2018-07-03 11:04:36,0.379581
825,2018-07-03 11:04:39,0.293655
826,2018-07-03 11:04:42,0.397123
827,2018-07-03 11:04:45,242.75750299999999
828,2018-07-03 11:04:49,15.087636999999999
829,2018-07-03 11:04:52,0.286664
830,2018-07-03 11:04:55,0.290819
831,2018-07-03 11:04:58,0.279279
832,2018-07-03 11:05:01,0.366195
833,2018-07-03 11:05:04,0.0
834,2018-07-03 11:05:10,0.298732
835,2018-07-03 11:05:13,0.34139899999999995
836,2018-07-03 11:05:16,0.0
837,2018-07-03 11:05:22,243.679946
838,2018-07-03 11:05:26,0.309152
839,2018-07-03 11:05:29,0.0
840,2018-07-03 11:05:35,0.36362300000000003
841,2018-07-03 11:05:38,0.310866
842,2018-07-03 11:05:41,0.0
843,2018-07-03 11:05:47,359.419513
844,2018-07-03 11:05:50,0.283763
845,2018-07-03 11:05:53,0.28119099999999997
846,2018-07-03 11:05:56,0.28673000000000004
847,2018-07-03 11:05:59,0.0
848,2018-07-03 11:06:06,0.320494
849,2018-07-03 11:06:09,0.297282
850,2018-07-03 11:06:12,0.270442
851,2018-07-03 11:06:15,0.282048
852,2018-07-03 11:06:18,0.394617
853,2018-07-03 11:06:21,0.290885
854,2018-07-03 11:06:24,0.278026
855,2018-07-03 11:06:27,0.342586
856,2018-07-03 11:06:30,0.373119
857,2018-07-03 11:06:34,0.289962
858,2018-07-03 11:06:36,0.324913
859,2018-07-03 11:06:39,0.293325
860,2018-07-03 11:06:42,0.291742
861,2018-07-03 11:06:45,0.0
862,2018-07-03 11:06:49,0.310471
863,2018-07-03 11:06:52,93.052651
864,2018-07-03 11:06:55,42.107031
865,2018-07-03 11:06:58,0.0
866,2018-07-03 11:07:01,0.278223
867,2018-07-03 11:07:04,0.273343
868,2018-07-03 11:07:07,0.28574099999999997
869,2018-07-03 11:07:10,0.342059
870,2018-07-03 11:07:13,0.356567
871,2018-07-03 11:07:16,0.296095
872,2018-07-03 11:07:19,4.152513
873,2018-07-03 11:07:22,83.323799
874,2018-07-03 11:07:25,217.452425
875,2018-07-03 11:07:28,0.0
876,2018-07-03 11:07:35,0.294842
877,2018-07-03 11:07:38,0.31811999999999996
878,2018-07-03 11:07:41,0.281323
879,2018-07-03 11:07:44,0.312581
880,2018-07-03 11:07:47,0.283697
881,2018-07-03 11:07:50,0.0
882,2018-07-03 11:07:56,0.274399
883,2018-07-03 11:07:59,0.0
884,2018-07-03 11:08:02,0.322473
885,2018-07-03 11:08:05,0.0
886,2018-07-03 11:08:12,0.328474
887,2018-07-03 11:08:15,38.088057
888,2018-07-03 11:08:18,0.0
889,2018-07-03 11:08:21,236.76801600000002
890,2018-07-03 11:08:24,0.31455900000000003
891,2018-07-03 11:08:27,0.0
892,2018-07-03 11:08:30,0.27960799999999997
893,2018-07-03 11:08:33,0.273673
894,2018-07-03 11:08:36,0.0
895,2018-07-03 11:08:39,0.291281
896,2018-07-03 11:08:42,0.335332
897,2018-07-03 11:08:45,0.310603
898,2018-07-03 11:08:48,0.0
899,2018-07-03 11:08:51,0.359666
900,2018-07-03 11:08:55,0.0
901,2018-07-03 11:08:58,1.482715
902,2018-07-03 11:09:01,0.0
903,2018-07-03 11:09:04,157.937799
904,2018-07-03 11:09:07,0.352742
905,2018-07-03 11:09:10,0.315219
906,2018-07-03 11:09:13,0.306778
907,2018-07-03 11:09:16,0.0
908,2018-07-03 11:09:19,0.323726
909,2018-07-03 11:09:22,0.318714
910,2018-07-03 11:09:25,0.342916
911,2018-07-03 11:09:28,0.0
912,2018-07-03 11:09:31,0.302623
913,2018-07-03 11:09:34,0.311592
914,2018-07-03 11:09:38,0.277762
915,2018-07-03 11:09:41,0.0
916,2018-07-03 11:09:44,0.368898
917,2018-07-03 11:09:47,0.301106
918,2018-07-03 11:09:50,183.104722
919,2018-07-03 11:09:53,123.34722
920,2018-07-03 11:09:56,0.0
921,2018-07-03 11:10:02,0.384395
922,2018-07-03 11:10:05,0.38096599999999997
923,2018-07-03 11:10:08,0.316208
924,2018-07-03 11:10:12,0.293589
925,2018-07-03 11:10:15,0.288181
926,2018-07-03 11:10:18,0.0
927,2018-07-03 11:10:24,0.280466
928,2018-07-03 11:10:27,0.0
929,2018-07-03 11:10:30,0.307965
930,2018-07-03 11:10:33,0.332892
931,2018-07-03 11:10:37,0.311922
932,2018-07-03 11:10:40,0.28277399999999997
933,2018-07-03 11:10:43,0.382681
934,2018-07-03 11:10:46,0.350236
935,2018-07-03 11:10:49,0.30783299999999997
936,2018-07-03 11:10:52,0.0
937,2018-07-03 11:10:55,0.519122
938,2018-07-03 11:10:58,235.20616600000002
939,2018-07-03 11:11:01,0.27941
940,2018-07-03 11:11:05,0.28125700000000003
941,2018-07-03 11:11:08,0.346147
942,2018-07-03 11:11:11,0.273212
943,2018-07-03 11:11:14,0.289698
944,2018-07-03 11:11:17,0.0
945,2018-07-03 11:11:20,0.282972
946,2018-07-03 11:11:23,0.296292
947,2018-07-03 11:11:27,0.30585500000000004
948,2018-07-03 11:11:30,0.0
949,2018-07-03 11:11:36,0.313109
950,2018-07-03 11:11:39,0.297875
951,2018-07-03 11:11:42,0.374767
952,2018-07-03 11:11:45,0.0
953,2018-07-03 11:11:51,6.838731
954,2018-07-03 11:11:55,190.9143
955,2018-07-03 11:11:58,0.279674
956,2018-07-03 11:12:01,0.334277
957,2018-07-03 11:12:04,0.292138
958,2018-07-03 11:12:07,0.294182
959,2018-07-03 11:12:10,0.32306599999999996
960,2018-07-03 11:12:13,0.0
961,2018-07-03 11:12:16,0.308954
962,2018-07-03 11:12:19,0.0
963,2018-07-03 11:12:22,0.340212
964,2018-07-03 11:12:25,0.0
965,2018-07-03 11:12:28,0.297479
966,2018-07-03 11:12:32,0.0
967,2018-07-03 11:12:38,0.306712
968,2018-07-03 11:12:41,0.0
969,2018-07-03 11:12:44,0.282708
970,2018-07-03 11:12:47,0.364744
971,2018-07-03 11:12:50,0.0
972,2018-07-03 11:12:56,248.40822799999998
973,2018-07-03 11:12:59,0.40022199999999997
974,2018-07-03 11:13:02,0.0
975,2018-07-03 11:13:05,0.30203
976,2018-07-03 11:13:09,0.0
977,2018-07-03 11:13:12,0.377999
978,2018-07-03 11:13:15,0.33586
979,2018-07-03 11:13:18,0.27697
980,2018-07-03 11:13:21,0.329463
981,2018-07-03 11:13:24,0.0
982,2018-07-03 11:13:27,0.281982
983,2018-07-03 11:13:30,0.331375
984,2018-07-03 11:13:33,0.315021
985,2018-07-03 11:13:36,0.287588
986,2018-07-03 11:13:39,0.0
987,2018-07-03 11:13:42,0.313372
988,2018-07-03 11:13:46,0.290687
989,2018-07-03 11:13:49,0.0
990,2018-07-03 11:13:52,0.294182
991,2018-07-03 11:13:55,0.0
992,2018-07-03 11:13:58,0.30842600000000003
993,2018-07-03 11:14:01,75.393738
994,2018-07-03 11:14:04,150.481029
995,2018-07-03 11:14:08,0.271167
996,2018-07-03 11:14:11,0.292468
997,2018-07-03 11:14:14,0.319967
998,2018-07-03 11:14:17,0.407674
999,2018-07-03 11:14:20,0.346873
1000,2018-07-03 11:14:23,0.0
1001,2018-07-03 11:14:29,0.291478
1002,2018-07-03 11:14:32,0.31066900000000003
1003,2018-07-03 11:14:36,0.0
1004,2018-07-03 11:14:39,236.43156299999998
1005,2018-07-03 11:14:42,0.658069
1006,2018-07-03 11:14:45,0.325572
1007,2018-07-03 11:14:48,0.28732399999999997
1008,2018-07-03 11:14:51,0.0
1009,2018-07-03 11:14:57,0.30809699999999995
1010,2018-07-03 11:15:00,0.311526
1011,2018-07-03 11:15:03,0.0
1012,2018-07-03 11:15:13,0.284884
1013,2018-07-03 11:15:16,0.27228800000000003
1014,2018-07-03 11:15:19,0.0
1015,2018-07-03 11:15:25,0.27103499999999997
1016,2018-07-03 11:15:28,0.368371
1017,2018-07-03 11:15:31,0.0
1018,2018-07-03 11:15:37,0.295369
1019,2018-07-03 11:15:40,0.0
1020,2018-07-03 11:15:47,0.379186
1021,2018-07-03 11:15:50,0.439921
1022,2018-07-03 11:15:53,236.520985
1023,2018-07-03 11:15:56,0.438537
1024,2018-07-03 11:15:59,0.29141300000000003
1025,2018-07-03 11:16:02,0.0
1026,2018-07-03 11:16:05,0.306052
1027,2018-07-03 11:16:08,0.325572
1028,2018-07-03 11:16:12,0.0
1029,2018-07-03 11:16:15,0.286664
1030,2018-07-03 11:16:18,0.0
1031,2018-07-03 11:16:21,0.354852
1032,2018-07-03 11:16:24,0.287983
1033,2018-07-03 11:16:27,0.275388
1034,2018-07-03 11:16:30,0.0
1035,2018-07-03 11:16:34,0.347136
1036,2018-07-03 11:16:37,0.0
1037,2018-07-03 11:16:40,0.30585500000000004
1038,2018-07-03 11:16:43,0.339619
1039,2018-07-03 11:16:46,0.270244
1040,2018-07-03 11:16:49,0.32299999999999995
1041,2018-07-03 11:16:52,0.32352800000000004
1042,2018-07-03 11:16:55,0.28917
1043,2018-07-03 11:16:59,0.0
1044,2018-07-03 11:17:02,0.32926500000000003
1045,2018-07-03 11:17:05,0.0
1046,2018-07-03 11:17:14,247.214683
1047,2018-07-03 11:17:17,3.553136
1048,2018-07-03 11:17:20,0.306118
1049,2018-07-03 11:17:23,0.273673
1050,2018-07-03 11:17:26,0.0
1051,2018-07-03 11:17:39,0.34008
1052,2018-07-03 11:17:42,0.0
1053,2018-07-03 11:17:45,0.339816
1054,2018-07-03 11:17:48,0.279542
1055,2018-07-03 11:17:51,0.286599
1056,2018-07-03 11:17:54,0.308295
1057,2018-07-03 11:17:57,0.340542
1058,2018-07-03 11:18:00,0.0
1059,2018-07-03 11:18:03,0.30051300000000003
1060,2018-07-03 11:18:06,0.274069
1061,2018-07-03 11:18:09,0.405762
1062,2018-07-03 11:18:13,0.272948
1063,2018-07-03 11:18:16,0.0
1064,2018-07-03 11:18:19,0.346213
1065,2018-07-03 11:18:22,0.0
1066,2018-07-03 11:18:25,0.293259
1067,2018-07-03 11:18:28,0.296161
1068,2018-07-03 11:18:31,1.488189
1069,2018-07-03 11:18:34,227.586577
1070,2018-07-03 11:18:37,0.0
1071,2018-07-03 11:18:40,0.276773
1072,2018-07-03 11:18:44,0.0
1073,2018-07-03 11:18:50,0.28772
1074,2018-07-03 11:18:53,0.360194
1075,2018-07-03 11:18:56,0.0
1076,2018-07-03 11:19:02,0.348983
1077,2018-07-03 11:19:05,0.315944
1078,2018-07-03 11:19:08,0.28119099999999997
1079,2018-07-03 11:19:11,0.0
1080,2018-07-03 11:19:14,0.303217
1081,2018-07-03 11:19:18,0.0
1082,2018-07-03 11:19:21,0.27815700000000004
1083,2018-07-03 11:19:24,0.310734
1084,2018-07-03 11:19:27,0.307042
1085,2018-07-03 11:19:30,0.310866
1086,2018-07-03 11:19:33,0.329463
1087,2018-07-03 11:19:36,0.0
1088,2018-07-03 11:19:39,0.276179
1089,2018-07-03 11:19:42,0.485753
1090,2018-07-03 11:19:45,0.338827
1091,2018-07-03 11:19:48,0.0
1092,2018-07-03 11:19:52,0.326034
1093,2018-07-03 11:19:55,0.283631
1094,2018-07-03 11:19:58,0.370151
1095,2018-07-03 11:20:01,0.281982
1096,2018-07-03 11:20:04,0.0
1097,2018-07-03 11:20:07,0.328474
1098,2018-07-03 11:20:10,0.345158
1099,2018-07-03 11:20:13,0.31403200000000003
1100,2018-07-03 11:20:16,0.33203499999999997
1101,2018-07-03 11:20:19,0.0
1102,2018-07-03 11:20:22,0.299919
1103,2018-07-03 11:20:25,0.0
1104,2018-07-03 11:20:38,0.43187600000000004
1105,2018-07-03 11:20:41,81.635334
1106,2018-07-03 11:20:44,38.313392
1107,2018-07-03 11:20:47,0.30044699999999996
1108,2018-07-03 11:20:50,0.374372
1109,2018-07-03 11:20:53,0.30591999999999997
1110,2018-07-03 11:20:56,0.0
1111,2018-07-03 11:20:59,0.34674099999999997
1112,2018-07-03 11:21:02,0.290555
1113,2018-07-03 11:21:05,0.0
1114,2018-07-03 11:21:08,0.334805
1115,2018-07-03 11:21:11,0.27664099999999997
1116,2018-07-03 11:21:15,0.292863
1117,2018-07-03 11:21:18,0.368569
1118,2018-07-03 11:21:21,0.286467
1119,2018-07-03 11:21:24,0.31317399999999995
1120,2018-07-03 11:21:27,0.0
1121,2018-07-03 11:21:33,0.368569
1122,2018-07-03 11:21:36,0.279938
1123,2018-07-03 11:21:39,0.355775
1124,2018-07-03 11:21:42,236.234518
1125,2018-07-03 11:21:45,0.27519
1126,2018-07-03 11:21:48,0.30625
1127,2018-07-03 11:21:51,0.0
1128,2018-07-03 11:22:01,0.334805
1129,2018-07-03 11:22:04,0.0
1130,2018-07-03 11:22:07,0.27209099999999997
1131,2018-07-03 11:22:10,0.0
1132,2018-07-03 11:22:13,0.30288699999999996
1133,2018-07-03 11:22:16,0.0
1134,2018-07-03 11:22:22,0.30328299999999997
1135,2018-07-03 11:22:25,0.37635
1136,2018-07-03 11:22:28,0.362304
1137,2018-07-03 11:22:31,0.0
1138,2018-07-03 11:22:38,247.836812
1139,2018-07-03 11:22:41,0.30044699999999996
1140,2018-07-03 11:22:44,0.0
1141,2018-07-03 11:22:47,0.294446
1142,2018-07-03 11:22:50,0.0
1143,2018-07-03 11:22:53,0.355577
1144,2018-07-03 11:22:56,0.298666
1145,2018-07-03 11:22:59,0.312977
1146,2018-07-03 11:23:02,0.286401
1147,2018-07-03 11:23:05,0.0
1148,2018-07-03 11:23:08,0.310075
1149,2018-07-03 11:23:11,0.0
1150,2018-07-03 11:23:14,79.75945300000002
1151,2018-07-03 11:23:17,89.692603
1152,2018-07-03 11:23:21,0.272552
1153,2018-07-03 11:23:24,0.368832
1154,2018-07-03 11:23:27,0.0
1155,2018-07-03 11:23:30,0.343575
1156,2018-07-03 11:23:33,0.384395
1157,2018-07-03 11:23:36,0.35834699999999997
1158,2018-07-03 11:23:39,0.388154
1159,2018-07-03 11:23:42,0.34865300000000005
1160,2018-07-03 11:23:45,0.310998
1161,2018-07-03 11:23:48,0.0
1162,2018-07-03 11:24:01,2.909839
1163,2018-07-03 11:24:04,81.268612
1164,2018-07-03 11:24:07,0.273278
1165,2018-07-03 11:24:10,0.317923
1166,2018-07-03 11:24:13,0.293655
1167,2018-07-03 11:24:16,0.343377
1168,2018-07-03 11:24:19,0.307569
1169,2018-07-03 11:24:22,0.324979
1170,2018-07-03 11:24:25,0.36540300000000003
1171,2018-07-03 11:24:28,0.276443
1172,2018-07-03 11:24:31,0.0
1173,2018-07-03 11:24:38,0.271827
1174,2018-07-03 11:24:41,0.0
1175,2018-07-03 11:24:44,0.31179
1176,2018-07-03 11:24:47,0.321286
1177,2018-07-03 11:24:50,0.0
1178,2018-07-03 11:24:53,0.33823400000000003
1179,2018-07-03 11:24:56,0.0
1180,2018-07-03 11:24:59,0.277102
1181,2018-07-03 11:25:02,8.51493
1182,2018-07-03 11:25:05,248.188366
1183,2018-07-03 11:25:08,0.28079499999999996
1184,2018-07-03 11:25:11,0.371338
1185,2018-07-03 11:25:14,0.315219
1186,2018-07-03 11:25:17,0.0
1187,2018-07-03 11:25:21,0.381824
1188,2018-07-03 11:25:24,0.280861
1189,2018-07-03 11:25:27,0.378394
1190,2018-07-03 11:25:30,0.352412
